,FN,FP,TN,TP,t,ts
1220,6684,5553,39867,16906,9.666666666666666,255
1221,5669,5563,41027,16751,10.0,255
1222,5430,5304,42546,15730,10.333333333333334,255
1223,5390,5053,43797,14770,10.666666666666666,255
1224,5339,4617,45053,14001,11.0,255
1225,4747,5163,45547,13553,11.333333333333336,255
1226,4815,4482,47468,12245,11.666666666666664,255
1227,4180,4259,48711,11860,12.0,255
1228,3830,3642,50498,11040,12.333333333333336,255
1229,3298,3972,51408,10332,12.666666666666664,255
1230,3536,4231,51939,9304,13.0,255
1231,3072,3821,53339,8778,13.333333333333336,255
1232,3491,3300,54270,7949,13.666666666666664,255
1233,3761,3548,55382,6319,14.333333333333336,255
1234,3563,3017,56763,5667,14.666666666666664,255
1235,3008,2988,57312,5702,15.0,255
1236,2822,3285,57605,5298,15.666666666666664,255
1237,2456,2939,58591,5024,17.333333333333332,255
1238,2552,2563,59697,4198,20.0,255
1239,2288,2787,60143,3792,22.66666666666667,255
1240,2224,2454,61126,3206,23.66666666666667,255
1241,1984,2055,62185,2786,25.66666666666667,255
1242,1373,1581,63339,2717,27.66666666666667,255
1243,1160,1043,64617,2190,31.33333333333333,255
1244,766,1220,65160,1864,34.333333333333336,255
1245,608,905,66055,1442,38.66666666666666,255
1246,656,656,67004,694,46.0,255
1247,550,578,67782,100,53.0,255
1248,1901,895,305,65909,2.333333333333333,265
1249,2700,2306,994,63010,2.6666666666666665,265
1250,6211,4310,3230,55259,3.0,265
1251,7802,7926,5174,48108,3.333333333333333,265
1252,10345,10001,7639,41025,3.6666666666666665,265
1253,11628,10538,10242,36602,4.0,265
1254,12306,11879,10821,34004,4.333333333333333,265
1255,12631,12863,11327,32189,4.666666666666667,265
1256,13008,12600,12470,30932,5.0,265
1257,12218,13329,11971,31492,5.333333333333333,265
1258,12614,12808,13722,29866,6.333333333333332,265
1259,12911,12565,15105,28429,6.666666666666668,265
1260,11656,12759,16801,27794,7.0,265
1261,11429,11518,19772,26291,7.333333333333332,265
1262,10370,11353,21917,25370,7.666666666666668,265
1263,10466,9262,25578,23704,8.0,265
1264,9460,9166,27654,22730,8.333333333333334,265
1265,8890,8785,30035,21300,8.666666666666666,265
1266,7607,7616,34214,19573,9.0,265
1267,7151,7627,35623,18609,9.333333333333334,265
1268,5944,5760,39660,17646,9.666666666666666,265
1269,5990,5354,41236,16430,10.0,265
1270,5915,5113,42737,15245,10.333333333333334,265
1271,5162,4979,43861,15008,10.666666666666666,265
1272,5319,5030,44640,14021,11.0,265
1273,5200,4892,45818,13100,11.333333333333336,265
1274,4975,4620,47330,12085,11.666666666666664,265
1275,4176,4225,48745,11864,12.0,265
1276,3936,3688,50452,10934,12.333333333333336,265
1277,3584,4366,51014,10046,12.666666666666664,265
1278,3953,4130,52050,8877,13.0,265
1279,3199,3551,53609,8651,13.333333333333336,265
1280,3546,3313,54257,7894,13.666666666666664,265
1281,3512,3788,55142,6568,14.333333333333336,265
1282,3463,3338,56442,5767,14.666666666666664,265
1283,3276,3003,57297,5434,15.0,265
1284,3136,3112,57778,4984,15.666666666666664,265
1285,2535,2754,58776,4945,17.333333333333332,265
1286,2449,2518,59742,4301,20.0,265
1287,2289,2509,60421,3791,22.66666666666667,265
1288,2062,2363,61217,3368,23.66666666666667,265
1289,1936,1916,62324,2834,25.66666666666667,265
1290,1328,1708,63212,2762,27.66666666666667,265
1291,1185,1174,64486,2165,31.33333333333333,265
1292,758,942,65438,1872,34.333333333333336,265
1293,553,977,65983,1497,38.66666666666666,265
1294,755,872,66788,595,46.0,265
1295,502,604,67756,148,53.0,265
1296,1402,929,271,66408,2.333333333333333,275
1297,2874,2227,1073,62836,2.6666666666666665,275
1298,6003,4569,2971,55467,3.0,275
1299,7698,7891,5209,48212,3.333333333333333,275
1300,10487,9425,8215,40883,3.6666666666666665,275
1301,11424,10818,9962,36806,4.0,275
1302,12524,11979,10721,33786,4.333333333333333,275
1303,12844,12774,11416,31976,4.666666666666667,275
1304,13022,12568,12502,30918,5.0,275
1305,13034,12709,12591,30676,5.333333333333333,275
1306,12529,12757,13773,29951,6.333333333333332,275
1307,12359,13055,14615,28981,6.666666666666668,275
1308,11992,12252,17308,27458,7.0,275
1309,11721,11065,20225,25999,7.333333333333332,275
1310,10664,10857,22403,25086,7.666666666666668,275
1311,10225,9386,25454,23945,8.0,275
1312,9478,9164,27656,22712,8.333333333333334,275
1313,8677,8967,29853,21513,8.666666666666666,275
1314,7505,7721,34109,19675,9.0,275
1315,6552,7786,35464,19208,9.333333333333334,275
1316,6051,5810,39610,17539,9.666666666666666,275
1317,5844,5450,41140,16576,10.0,275
1318,5866,5211,42639,15294,10.333333333333334,275
1319,5201,5080,43770,14959,10.666666666666666,275
1320,5145,4788,44882,14195,11.0,275
1321,5141,4873,45837,13159,11.333333333333336,275
1322,4606,4916,47034,12454,11.666666666666664,275
1323,4285,3887,49083,11755,12.0,275
1324,3674,3798,50342,11196,12.333333333333336,275
1325,3445,4460,50920,10185,12.666666666666664,275
1326,3986,4366,51814,8844,13.0,275
1327,3311,3208,53952,8539,13.333333333333336,275
1328,3182,3639,53931,8258,13.666666666666664,275
1329,3636,3529,55401,6444,14.333333333333336,275
1330,3510,3201,56579,5720,14.666666666666664,275
1331,3200,3032,57268,5510,15.0,275
1332,3163,3078,57812,4957,15.666666666666664,275
1333,2787,2867,58663,4693,17.333333333333332,275
1334,2325,2821,59439,4425,20.0,275
1335,2234,2768,60162,3846,22.66666666666667,275
1336,2120,2253,61327,3310,23.66666666666667,275
1337,1977,1781,62459,2793,25.66666666666667,275
1338,1410,1490,63430,2680,27.66666666666667,275
1339,936,1166,64494,2414,31.33333333333333,275
1340,610,822,65558,2020,34.333333333333336,275
1341,809,1093,65867,1241,38.66666666666666,275
1342,976,953,66707,374,46.0,275
1343,519,705,67655,131,53.0,275
1344,1499,946,254,66311,2.333333333333333,285
1345,2673,2141,1159,63037,2.6666666666666665,285
1346,5457,4622,2918,56013,3.0,285
1347,8613,7664,5436,47297,3.333333333333333,285
1348,10922,9665,7975,40448,3.6666666666666665,285
1349,12388,10524,10256,35842,4.0,285
1350,12181,12343,10357,34129,4.333333333333333,285
1351,12864,12730,11460,31956,4.666666666666667,285
1352,12768,12592,12478,31172,5.0,285
1353,13260,12626,12674,30450,5.333333333333333,285
1354,12913,12601,13929,29567,6.333333333333332,285
1355,12066,13375,14295,29274,6.666666666666668,285
1356,12105,11946,17614,27345,7.0,285
1357,11388,11078,20212,26332,7.333333333333332,285
1358,10413,10933,22337,25327,7.666666666666668,285
1359,10040,10029,24811,24130,8.0,285
1360,9668,8966,27854,22522,8.333333333333334,285
1361,8636,8866,29954,21554,8.666666666666666,285
1362,7487,7728,34102,19693,9.0,285
1363,6786,7502,35748,18974,9.333333333333334,285
1364,6142,5580,39840,17448,9.666666666666666,285
1365,5578,5551,41039,16842,10.0,285
1366,5236,5487,42363,15924,10.333333333333334,285
1367,5090,5066,43784,15070,10.666666666666666,285
1368,4856,5390,44280,14484,11.0,285
1369,5223,4777,45933,13077,11.333333333333336,285
1370,4575,4746,47204,12485,11.666666666666664,285
1371,4632,3638,49332,11408,12.0,285
1372,3880,3621,50519,10990,12.333333333333336,285
1373,3903,3723,51657,9727,12.666666666666664,285
1374,3739,4331,51849,9091,13.0,285
1375,3446,3289,53871,8404,13.333333333333336,285
1376,2893,3637,53933,8547,13.666666666666664,285
1377,3763,3417,55513,6317,14.333333333333336,285
1378,3316,2998,56782,5914,14.666666666666664,285
1379,3313,3299,57001,5397,15.0,285
1380,2883,3480,57410,5237,15.666666666666664,285
1381,2432,2987,58543,5048,17.333333333333332,285
1382,2530,2425,59835,4220,20.0,285
1383,2349,2369,60561,3731,22.66666666666667,285
1384,2235,2292,61288,3195,23.66666666666667,285
1385,1745,1832,62408,3025,25.66666666666667,285
1386,1529,1390,63530,2561,27.66666666666667,285
1387,1157,1014,64646,2193,31.33333333333333,285
1388,650,894,65486,1980,34.333333333333336,285
1389,561,936,66024,1489,38.66666666666666,285
1390,688,698,66962,662,46.0,285
1391,474,586,67774,176,53.0,285
1392,1403,916,284,66407,2.333333333333333,295
1393,2778,2171,1129,62932,2.6666666666666665,295
1394,5225,4777,2763,56245,3.0,295
1395,8416,7305,5795,47494,3.333333333333333,295
1396,11114,9527,8113,40256,3.6666666666666665,295
1397,11347,10692,10088,36883,4.0,295
1398,12732,11830,10870,33578,4.333333333333333,295
1399,12938,12529,11661,31882,4.666666666666667,295
1400,12865,12555,12515,31075,5.0,295
1401,12478,13200,12100,31232,5.333333333333333,295
1402,12552,12629,13901,29928,6.333333333333332,295
1403,12726,12538,15132,28614,6.666666666666668,295
1404,11891,12140,17420,27559,7.0,295
1405,11752,10997,20293,25968,7.333333333333332,295
1406,10333,10796,22474,25407,7.666666666666668,295
1407,10626,9795,25045,23544,8.0,295
1408,9346,9230,27590,22844,8.333333333333334,295
1409,8388,8914,29906,21802,8.666666666666666,295
1410,7368,7819,34011,19812,9.0,295
1411,6890,7988,35262,18870,9.333333333333334,295
1412,6075,5692,39728,17515,9.666666666666666,295
1413,5351,5689,40901,17069,10.0,295
1414,4994,5776,42074,16166,10.333333333333334,295
1415,4925,5159,43691,15235,10.666666666666666,295
1416,4813,5144,44526,14527,11.0,295
1417,5142,4998,45712,13158,11.333333333333336,295
1418,4606,4328,47622,12454,11.666666666666664,295
1419,4326,3876,49094,11714,12.0,295
1420,3851,3799,50341,11019,12.333333333333336,295
1421,3883,3603,51777,9747,12.666666666666664,295
1422,3539,4385,51795,9291,13.0,295
1423,3301,3505,53655,8549,13.333333333333336,295
1424,3143,3295,54275,8297,13.666666666666664,295
1425,3808,3489,55441,6272,14.333333333333336,295
1426,3072,2973,56807,6158,14.666666666666664,295
1427,3162,3281,57019,5548,15.0,295
1428,3100,3005,57885,5020,15.666666666666664,295
1429,2620,2830,58700,4860,17.333333333333332,295
1430,2420,2443,59817,4330,20.0,295
1431,2293,2624,60306,3787,22.66666666666667,295
1432,2044,2362,61218,3386,23.66666666666667,295
1433,1777,1973,62267,2993,25.66666666666667,295
1434,1435,1523,63397,2655,27.66666666666667,295
1435,1141,1121,64539,2209,31.33333333333333,295
1436,745,708,65672,1885,34.333333333333336,295
1437,602,1025,65935,1448,38.66666666666666,295
1438,835,956,66704,515,46.0,295
1439,518,703,67657,132,53.0,295
1440,1417,980,220,66393,2.333333333333333,305
1441,3140,2053,1237,62580,2.6666666666666665,305
1442,5321,4797,2743,56149,3.0,305
1443,8423,7680,5420,47487,3.333333333333333,305
1444,11080,9365,8275,40290,3.6666666666666665,305
1445,11530,10748,10032,36700,4.0,305
1446,11953,12035,10665,34357,4.333333333333333,305
1447,12563,12635,11555,32257,4.666666666666667,305
1448,13295,12450,12620,30645,5.0,305
1449,12915,12772,12528,30795,5.333333333333333,305
1450,13180,12221,14309,29300,6.333333333333332,305
1451,12953,12371,15299,28387,6.666666666666668,305
1452,12375,12022,17538,27075,7.0,305
1453,11266,11418,19872,26454,7.333333333333332,305
1454,10193,10952,22318,25547,7.666666666666668,305
1455,10570,9283,25557,23600,8.0,305
1456,9264,9649,27171,22926,8.333333333333334,305
1457,8695,8635,30185,21495,8.666666666666666,305
1458,7651,7051,34779,19529,9.0,305
1459,7072,7540,35710,18688,9.333333333333334,305
1460,6088,5552,39868,17502,9.666666666666666,305
1461,5733,5556,41034,16687,10.0,305
1462,5046,5609,42241,16114,10.333333333333334,305
1463,5148,5098,43752,15012,10.666666666666666,305
1464,5107,4770,44900,14233,11.0,305
1465,5143,4719,45991,13157,11.333333333333336,305
1466,4591,4221,47729,12469,11.666666666666664,305
1467,3666,4338,48632,12374,12.0,305
1468,3923,3522,50618,10947,12.333333333333336,305
1469,3557,3988,51392,10073,12.666666666666664,305
1470,4139,4433,51747,8691,13.0,305
1471,2928,3470,53690,8922,13.333333333333336,305
1472,2850,3441,54129,8590,13.666666666666664,305
1473,3467,3464,55466,6613,14.333333333333336,305
1474,3235,3137,56643,5995,14.666666666666664,305
1475,3067,3009,57291,5643,15.0,305
1476,3003,2856,58034,5117,15.666666666666664,305
1477,2629,2697,58833,4851,17.333333333333332,305
1478,2544,2456,59804,4206,20.0,305
1479,2255,2433,60497,3825,22.66666666666667,305
1480,1989,2316,61264,3441,23.66666666666667,305
1481,1917,1939,62301,2853,25.66666666666667,305
1482,1332,1859,63061,2758,27.66666666666667,305
1483,1130,1213,64447,2220,31.33333333333333,305
1484,665,861,65519,1965,34.333333333333336,305
1485,674,854,66106,1376,38.66666666666666,305
1486,482,876,66784,868,46.0,305
1487,538,568,67792,112,53.0,305
1488,1456,988,212,66354,2.333333333333333,315
1489,3018,2117,1183,62692,2.6666666666666665,315
1490,5659,4618,2922,55811,3.0,315
1491,8126,7909,5191,47784,3.333333333333333,315
1492,10712,9656,7984,40658,3.6666666666666665,315
1493,11707,10932,9848,36523,4.0,315
1494,12330,11995,10705,33980,4.333333333333333,315
1495,12905,12423,11767,31915,4.666666666666667,315
1496,13042,12512,12558,30898,5.0,315
1497,12881,12817,12483,30829,5.333333333333333,315
1498,12646,12841,13689,29834,6.333333333333332,315
1499,12821,12561,15109,28519,6.666666666666668,315
1500,12690,11867,17693,26760,7.0,315
1501,11452,11177,20113,26268,7.333333333333332,315
1502,10171,10716,22554,25569,7.666666666666668,315
1503,9709,9927,24913,24461,8.0,315
1504,9129,9432,27388,23061,8.333333333333334,315
1505,8221,9251,29569,21969,8.666666666666666,315
1506,7422,7637,34193,19758,9.0,315
1507,7315,7567,35683,18445,9.333333333333334,315
1508,5875,5749,39671,17715,9.666666666666666,315
1509,5532,5404,41186,16888,10.0,315
1510,5635,5096,42754,15525,10.333333333333334,315
1511,4934,5000,43850,15226,10.666666666666666,315
1512,4921,5219,44451,14419,11.0,315
1513,5270,4908,45802,13030,11.333333333333336,315
1514,4690,4313,47637,12370,11.666666666666664,315
1515,4139,4344,48626,11901,12.0,315
1516,3943,3637,50503,10927,12.333333333333336,315
1517,3670,3662,51718,9960,12.666666666666664,315
1518,3823,3905,52275,9007,13.0,315
1519,3571,2911,54249,8279,13.333333333333336,315
1520,3452,3257,54313,7988,13.666666666666664,315
1521,3513,3372,55558,6567,14.333333333333336,315
1522,3333,3263,56517,5897,14.666666666666664,315
1523,2964,3073,57227,5746,15.0,315
1524,3130,2720,58170,4990,15.666666666666664,315
1525,2633,2686,58844,4847,17.333333333333332,315
1526,2397,2633,59627,4353,20.0,315
1527,2259,2543,60387,3821,22.66666666666667,315
1528,1841,2374,61206,3589,23.66666666666667,315
1529,1818,1778,62462,2952,25.66666666666667,315
1530,1342,1784,63136,2748,27.66666666666667,315
1531,1129,1062,64598,2221,31.33333333333333,315
1532,619,971,65409,2011,34.333333333333336,315
1533,640,709,66251,1410,38.66666666666666,315
1534,598,544,67116,752,46.0,315
1535,524,383,67977,126,53.0,315
1536,1655,934,266,66155,2.333333333333333,325
1537,2820,2117,1173,62900,2.6666666666666665,325
1538,5224,4556,2984,56246,3.0,325
1539,8049,7752,5348,47861,3.333333333333333,325
1540,10190,9761,7879,41180,3.6666666666666665,325
1541,11499,10949,9831,36731,4.0,325
1542,12846,11624,11076,33464,4.333333333333333,325
1543,12644,12457,11733,32176,4.666666666666667,325
1544,13227,12520,12550,30713,5.0,325
1545,13354,12297,13003,30356,5.333333333333333,325
1546,12746,12784,13746,29734,6.333333333333332,325
1547,12616,12210,15460,28724,6.666666666666668,325
1548,12194,12325,17235,27256,7.0,325
1549,11610,10889,20401,26110,7.333333333333332,325
1550,10404,10481,22779,25346,7.666666666666668,325
1551,10141,9653,25187,24029,8.0,325
1552,9620,8888,27932,22570,8.333333333333334,325
1553,8268,8960,29860,21922,8.666666666666666,325
1554,7578,7641,34189,19602,9.0,325
1555,6891,7597,35653,18869,9.333333333333334,325
1556,5938,5542,39878,17652,9.666666666666666,325
1557,5284,5684,40906,17136,10.0,325
1558,5062,5374,42476,16098,10.333333333333334,325
1559,4880,4884,43966,15280,10.666666666666666,325
1560,4616,4915,44755,14724,11.0,325
1561,5299,4612,46098,13001,11.333333333333336,325
1562,4376,4712,47238,12684,11.666666666666664,325
1563,3938,4041,48929,12102,12.0,325
1564,3857,3295,50845,11013,12.333333333333336,325
1565,3637,3462,51918,9993,12.666666666666664,325
1566,3876,4084,52086,8964,13.0,325
1567,3343,3408,53752,8507,13.333333333333336,325
1568,3207,3312,54258,8233,13.666666666666664,325
1569,3892,3075,55855,6188,14.333333333333336,325
1570,3381,3157,56623,5849,14.666666666666664,325
1571,2802,3055,57245,5908,15.0,325
1572,2952,2971,57919,5168,15.666666666666664,325
1573,2545,2695,58835,4935,17.333333333333332,325
1574,2386,2597,59663,4364,20.0,325
1575,2177,2633,60297,3903,22.66666666666667,325
1576,2148,2144,61436,3282,23.66666666666667,325
1577,1985,1647,62593,2785,25.66666666666667,325
1578,1294,1610,63310,2796,27.66666666666667,325
1579,1003,1122,64538,2347,31.33333333333333,325
1580,629,964,65416,2001,34.333333333333336,325
1581,492,890,66070,1558,38.66666666666666,325
1582,624,953,66707,726,46.0,325
1583,494,252,68108,156,53.0,325
1584,1321,976,224,66489,2.333333333333333,335
1585,2489,2337,963,63221,2.6666666666666665,335
1586,5287,4734,2806,56183,3.0,335
1587,8109,7858,5242,47801,3.333333333333333,335
1588,10575,9760,7880,40795,3.6666666666666665,335
1589,11688,10689,10091,36542,4.0,335
1590,12511,11633,11067,33799,4.333333333333333,335
1591,13266,12388,11802,31554,4.666666666666667,335
1592,13259,12421,12649,30681,5.0,335
1593,12500,12991,12309,31210,5.333333333333333,335
1594,12499,13172,13358,29981,6.333333333333332,335
1595,12833,12256,15414,28507,6.666666666666668,335
1596,12404,12475,17085,27046,7.0,335
1597,11214,11501,19789,26506,7.333333333333332,335
1598,10555,10588,22682,25185,7.666666666666668,335
1599,9677,9856,24984,24493,8.0,335
1600,9266,9137,27683,22924,8.333333333333334,335
1601,8883,8021,30799,21307,8.666666666666666,335
1602,7111,7535,34295,20069,9.0,335
1603,6674,7397,35853,19086,9.333333333333334,335
1604,5941,5691,39729,17649,9.666666666666666,335
1605,5362,5648,40942,17058,10.0,335
1606,5201,5192,42658,15959,10.333333333333334,335
1607,5271,4698,44152,14889,10.666666666666666,335
1608,4959,4986,44684,14381,11.0,335
1609,5456,4857,45853,12844,11.333333333333336,335
1610,4729,4381,47569,12331,11.666666666666664,335
1611,4283,4178,48792,11757,12.0,335
1612,3813,3644,50496,11057,12.333333333333336,335
1613,3636,3561,51819,9994,12.666666666666664,335
1614,3702,4070,52110,9128,13.0,335
1615,3314,3000,54160,8536,13.333333333333336,335
1616,3463,2929,54641,7977,13.666666666666664,335
1617,3103,3738,55192,6977,14.333333333333336,335
1618,3202,3284,56496,6028,14.666666666666664,335
1619,3134,2860,57440,5576,15.0,335
1620,3013,3007,57883,5107,15.666666666666664,335
1621,2580,2796,58734,4900,17.333333333333332,335
1622,2417,2717,59543,4333,20.0,335
1623,2166,2542,60388,3914,22.66666666666667,335
1624,2019,2263,61317,3411,23.66666666666667,335
1625,1808,2095,62145,2962,25.66666666666667,335
1626,1672,1468,63452,2418,27.66666666666667,335
1627,1150,1013,64647,2200,31.33333333333333,335
1628,652,957,65423,1978,34.333333333333336,335
1629,608,816,66144,1442,38.66666666666666,335
1630,516,922,66738,834,46.0,335
1631,541,495,67865,109,53.0,335
1632,1470,988,212,66340,2.333333333333333,345
1633,2463,2307,993,63247,2.6666666666666665,345
1634,5623,4565,2975,55847,3.0,345
1635,8123,7515,5585,47787,3.333333333333333,345
1636,9863,10118,7522,41507,3.6666666666666665,345
1637,11370,10984,9796,36860,4.0,345
1638,12275,11982,10718,34035,4.333333333333333,345
1639,12909,12660,11530,31911,4.666666666666667,345
1640,13348,12531,12539,30592,5.0,345
1641,13056,12803,12497,30654,5.333333333333333,345
1642,12825,12296,14234,29655,6.333333333333332,345
1643,12541,12956,14714,28799,6.666666666666668,345
1644,12032,11814,17746,27418,7.0,345
1645,10707,11810,19480,27013,7.333333333333332,345
1646,10318,10459,22811,25422,7.666666666666668,345
1647,10021,9677,25163,24149,8.0,345
1648,8971,9181,27639,23219,8.333333333333334,345
1649,8837,8448,30372,21353,8.666666666666666,345
1650,7308,7550,34280,19872,9.0,345
1651,7437,7388,35862,18323,9.333333333333334,345
1652,5839,5860,39560,17751,9.666666666666666,345
1653,5570,5384,41206,16850,10.0,345
1654,5631,5116,42734,15529,10.333333333333334,345
1655,4600,4891,43959,15560,10.666666666666666,345
1656,5120,4982,44688,14220,11.0,345
1657,5164,5074,45636,13136,11.333333333333336,345
1658,4404,4149,47801,12656,11.666666666666664,345
1659,3902,4349,48621,12138,12.0,345
1660,3648,3626,50514,11222,12.333333333333336,345
1661,3005,3919,51461,10625,12.666666666666664,345
1662,3876,3874,52306,8954,13.0,345
1663,3347,3149,54011,8503,13.333333333333336,345
1664,3738,2998,54572,7702,13.666666666666664,345
1665,3406,3347,55583,6674,14.333333333333336,345
1666,3148,3041,56739,6082,14.666666666666664,345
1667,3363,2995,57305,5347,15.0,345
1668,3199,3228,57662,4921,15.666666666666664,345
1669,2642,2595,58935,4838,17.333333333333332,345
1670,2668,2450,59810,4082,20.0,345
1671,2101,2599,60331,3979,22.66666666666667,345
1672,2223,2254,61326,3207,23.66666666666667,345
1673,1707,2051,62189,3063,25.66666666666667,345
1674,1653,1359,63561,2437,27.66666666666667,345
1675,1108,1052,64608,2242,31.33333333333333,345
1676,739,762,65618,1891,34.333333333333336,345
1677,695,725,66235,1355,38.66666666666666,345
1678,451,610,67050,899,46.0,345
1679,555,328,68032,95,53.0,345
1680,1530,941,259,66280,2.333333333333333,355
1681,2398,2122,1178,63312,2.6666666666666665,355
1682,5255,4689,2851,56215,3.0,355
1683,8506,7174,5926,47404,3.333333333333333,355
1684,10219,9614,8026,41151,3.6666666666666665,355
1685,11838,10351,10429,36392,4.0,355
1686,11994,12103,10597,34316,4.333333333333333,355
1687,13245,12341,11849,31575,4.666666666666667,355
1688,13053,12535,12535,30887,5.0,355
1689,12812,12956,12344,30898,5.333333333333333,355
1690,12739,12502,14028,29741,6.333333333333332,355
1691,12642,12682,14988,28698,6.666666666666668,355
1692,12258,11903,17657,27192,7.0,355
1693,11746,10846,20444,25974,7.333333333333332,355
1694,10584,10455,22815,25156,7.666666666666668,355
1695,10134,9668,25172,24036,8.0,355
1696,9019,9109,27711,23171,8.333333333333334,355
1697,8057,9237,29583,22133,8.666666666666666,355
1698,7268,7632,34198,19912,9.0,355
1699,6662,7363,35887,19098,9.333333333333334,355
1700,5688,5972,39448,17902,9.666666666666666,355
1701,5562,5443,41147,16858,10.0,355
1702,5170,5832,42018,15990,10.333333333333334,355
1703,4877,5144,43706,15283,10.666666666666666,355
1704,5026,4897,44773,14314,11.0,355
1705,5088,4664,46046,13212,11.333333333333336,355
1706,4198,4503,47447,12862,11.666666666666664,355
1707,4011,4236,48734,12029,12.0,355
1708,3787,3690,50450,11083,12.333333333333336,355
1709,3731,3457,51923,9899,12.666666666666664,355
1710,3742,3993,52187,9088,13.0,355
1711,3369,2713,54447,8481,13.333333333333336,355
1712,3272,3272,54298,8168,13.666666666666664,355
1713,2944,3869,55061,7136,14.333333333333336,355
1714,3322,2869,56911,5908,14.666666666666664,355
1715,3116,3031,57269,5594,15.0,355
1716,2928,3123,57767,5192,15.666666666666664,355
1717,2666,2624,58906,4814,17.333333333333332,355
1718,2560,2382,59878,4190,20.0,355
1719,2157,2522,60408,3923,22.66666666666667,355
1720,2221,2058,61522,3209,23.66666666666667,355
1721,1929,1752,62488,2841,25.66666666666667,355
1722,1584,1598,63322,2506,27.66666666666667,355
1723,992,1284,64376,2358,31.33333333333333,355
1724,705,911,65469,1925,34.333333333333336,355
1725,584,621,66339,1466,38.66666666666666,355
1726,391,636,67024,959,46.0,355
1727,543,259,68101,107,53.0,355
1728,1336,955,245,66474,2.333333333333333,365
1729,2652,2225,1075,63058,2.6666666666666665,365
1730,4799,4755,2785,56671,3.0,365
1731,8088,7744,5356,47822,3.333333333333333,365
1732,10117,9589,8051,41253,3.6666666666666665,365
1733,11698,10614,10166,36532,4.0,365
1734,12102,11719,10981,34208,4.333333333333333,365
1735,12501,12917,11273,32319,4.666666666666667,365
1736,12565,12968,12102,31375,5.0,365
1737,12783,12889,12411,30927,5.333333333333333,365
1738,12306,13441,13089,30174,6.333333333333332,365
1739,12415,12872,14798,28925,6.666666666666668,365
1740,11658,12338,17222,27792,7.0,365
1741,11323,11152,20138,26397,7.333333333333332,365
1742,10307,10786,22484,25433,7.666666666666668,365
1743,9864,9805,25035,24306,8.0,365
1744,8799,9378,27442,23391,8.333333333333334,365
1745,8516,8426,30394,21674,8.666666666666666,365
1746,7448,7568,34262,19732,9.0,365
1747,6687,7019,36231,19073,9.333333333333334,365
1748,5963,5820,39600,17627,9.666666666666666,365
1749,5313,5584,41006,17107,10.0,365
1750,5225,5241,42609,15935,10.333333333333334,365
1751,5246,4584,44266,14914,10.666666666666666,365
1752,4803,5006,44664,14537,11.0,365
1753,4394,4986,45724,13906,11.333333333333336,365
1754,3992,4520,47430,13068,11.666666666666664,365
1755,3839,4099,48871,12201,12.0,365
1756,3493,3430,50710,11377,12.333333333333336,365
1757,3729,3354,52026,9901,12.666666666666664,365
1758,3801,4157,52023,9029,13.0,365
1759,3365,3099,54061,8485,13.333333333333336,365
1760,3317,2986,54584,8123,13.666666666666664,365
1761,3034,3863,55067,7046,14.333333333333336,365
1762,3095,3014,56766,6135,14.666666666666664,365
1763,3018,2899,57401,5692,15.0,365
1764,3145,2830,58060,4975,15.666666666666664,365
1765,2524,2807,58723,4956,17.333333333333332,365
1766,2550,2479,59781,4200,20.0,365
1767,2225,2511,60419,3855,22.66666666666667,365
1768,2137,2194,61386,3293,23.66666666666667,365
1769,1980,1687,62553,2790,25.66666666666667,365
1770,1592,1376,63544,2498,27.66666666666667,365
1771,1028,1214,64446,2322,31.33333333333333,365
1772,672,882,65498,1958,34.333333333333336,365
1773,556,750,66210,1494,38.66666666666666,365
1774,381,474,67186,969,46.0,365
1775,549,370,67990,101,53.0,365
1776,1432,859,341,66378,2.333333333333333,375
1777,2676,2170,1130,63034,2.6666666666666665,375
1778,5121,4684,2856,56349,3.0,375
1779,8003,7609,5491,47907,3.333333333333333,375
1780,10104,9765,7875,41266,3.6666666666666665,375
1781,11113,10949,9831,37117,4.0,375
1782,11822,12182,10518,34488,4.333333333333333,375
1783,12786,12630,11560,32034,4.666666666666667,375
1784,13111,12451,12619,30829,5.0,375
1785,12992,12620,12680,30718,5.333333333333333,375
1786,12828,12695,13835,29652,6.333333333333332,375
1787,12446,12982,14688,28894,6.666666666666668,375
1788,11713,11905,17655,27737,7.0,375
1789,11765,10853,20437,25955,7.333333333333332,375
1790,10265,10731,22539,25475,7.666666666666668,375
1791,9740,9502,25338,24430,8.0,375
1792,9234,8963,27857,22956,8.333333333333334,375
1793,8620,8477,30343,21570,8.666666666666666,375
1794,7057,7556,34274,20123,9.0,375
1795,6778,7007,36243,18982,9.333333333333334,375
1796,5600,5683,39737,17990,9.666666666666666,375
1797,5503,5289,41301,16917,10.0,375
1798,5361,5018,42832,15799,10.333333333333334,375
1799,4998,4797,44053,15162,10.666666666666666,375
1800,4709,4880,44790,14631,11.0,375
1801,4855,4730,45980,13445,11.333333333333336,375
1802,4472,3962,47988,12588,11.666666666666664,375
1803,4175,3928,49042,11865,12.0,375
1804,3948,3518,50622,10922,12.333333333333336,375
1805,3671,3582,51798,9959,12.666666666666664,375
1806,4146,3631,52549,8684,13.0,375
1807,3226,2982,54178,8624,13.333333333333336,375
1808,3219,3194,54376,8221,13.666666666666664,375
1809,3438,3393,55537,6642,14.333333333333336,375
1810,3160,2646,57134,6070,14.666666666666664,375
