,FN,FP,TN,TP,t,ts
1078,5568,4559,43291,15592,10.333333333333334,13642
1079,5335,4295,44555,14825,10.666666666666666,13642
1080,5186,3990,45680,14154,11.0,13642
1081,5024,3882,46828,13276,11.333333333333336,13642
1082,4400,3531,48419,12660,11.666666666666664,13642
1083,4018,3006,49964,12022,12.0,13642
1084,3683,2812,51328,11187,12.333333333333336,13642
1085,3331,2599,52781,10299,12.666666666666664,13642
1086,3394,2631,53549,9436,13.0,13642
1087,3172,2397,54753,8688,13.333333333333336,13642
1088,3142,2382,55188,8298,13.666666666666664,13642
1089,3153,2533,56397,6927,14.333333333333336,13642
1090,3106,2467,57313,6124,14.666666666666664,13642
1091,3054,2333,57967,5656,15.0,13642
1092,3076,2359,58531,5044,15.666666666666664,13642
1093,2754,2240,59290,4726,17.333333333333332,13642
1094,2845,2126,60134,3905,20.0,13642
1095,2590,1889,61041,3490,22.66666666666667,13642
1096,2205,1638,61942,3225,23.66666666666667,13642
1097,1878,1468,62772,2892,25.66666666666667,13642
1098,1502,1202,63718,2588,27.66666666666667,13642
1099,1041,874,64786,2309,31.33333333333333,13642
1100,607,489,65891,2023,34.333333333333336,13642
1101,303,248,66712,1747,38.66666666666666,13642
1102,164,110,67550,1186,46.0,13642
1103,97,89,68271,553,53.0,13642
1104,789,660,540,67021,2.333333333333333,14262
1105,2435,1812,1488,63275,2.6666666666666665,14262
1106,5332,4032,3508,56138,3.0,14262
1107,9064,6997,6103,46846,3.333333333333333,14262
1108,11944,9131,8509,39426,3.6666666666666665,14262
1109,13757,10703,10077,34473,4.0,14262
1110,14705,11803,10897,31605,4.333333333333333,14262
1111,15921,12361,11829,28899,4.666666666666667,14262
1112,16284,12705,12365,27656,5.0,14262
1113,16265,12707,12583,27455,5.333333333333333,14262
1114,15987,12168,14362,26493,6.333333333333332,14262
1115,15360,12029,15641,25980,6.666666666666668,14262
1116,14458,11403,18157,24992,7.0,14262
1117,13411,10572,20718,24309,7.333333333333332,14262
1118,12555,9769,23501,23185,7.666666666666668,14262
1119,11715,9314,25526,22455,8.0,14262
1120,10730,8250,28570,21460,8.333333333333334,14262
1121,9834,7632,31188,20356,8.666666666666666,14262
1122,8159,6434,35396,19021,9.0,14262
1123,7467,5975,37275,18293,9.333333333333334,14262
1124,6461,5108,40312,17129,9.666666666666666,14262
1125,6078,4710,41880,16342,10.0,14262
1126,5713,4446,43404,15447,10.333333333333334,14262
1127,5365,4352,44488,14805,10.666666666666666,14262
1128,5341,4171,45499,13999,11.0,14262
1129,5076,3960,46750,13224,11.333333333333336,14262
1130,4324,3367,48583,12736,11.666666666666664,14262
1131,3930,3109,49861,12110,12.0,14262
1132,3666,2767,51373,11204,12.333333333333336,14262
1133,3330,2599,52781,10300,12.666666666666664,14262
1134,3388,2591,53579,9452,13.0,14262
1135,3205,2381,54779,8645,13.333333333333336,14262
1136,3187,2389,55181,8253,13.666666666666664,14262
1137,3226,2347,56583,6854,14.333333333333336,14262
1138,3136,2395,57385,6094,14.666666666666664,14262
1139,3117,2339,57961,5593,15.0,14262
1140,3024,2380,58510,5096,15.666666666666664,14262
1141,2932,2176,59354,4548,17.333333333333332,14262
1142,2816,2203,60057,3934,20.0,14262
1143,2557,2011,60919,3523,22.66666666666667,14262
1144,2303,1713,61867,3127,23.66666666666667,14262
1145,1926,1481,62759,2844,25.66666666666667,14262
1146,1504,1220,63700,2586,27.66666666666667,14262
1147,1068,863,64797,2282,31.33333333333333,14262
1148,628,455,65925,2002,34.333333333333336,14262
1149,312,252,66708,1738,38.66666666666666,14262
1150,175,80,67580,1175,46.0,14262
1151,102,102,68258,548,53.0,14262
1152,759,652,548,67051,2.333333333333333,14882
1153,2458,1767,1523,63262,2.6666666666666665,14882
1154,5324,4160,3380,56146,3.0,14882
1155,9060,7123,5977,46850,3.333333333333333,14882
1156,12146,9140,8500,39224,3.6666666666666665,14882
1157,13738,10807,9973,34492,4.0,14882
1158,15014,11590,11110,31296,4.333333333333333,14882
1159,15917,12382,11808,28903,4.666666666666667,14882
1160,16381,12660,12410,27559,5.0,14882
1161,16671,12736,12564,27039,5.333333333333333,14882
1162,15968,12354,14176,26512,6.333333333333332,14882
1163,15692,12044,15626,25648,6.666666666666668,14882
1164,14530,11311,18249,24920,7.0,14882
1165,13717,10509,20781,24003,7.333333333333332,14882
1166,12693,9629,23631,23057,7.666666666666668,14882
1167,11816,9097,25743,22354,8.0,14882
1168,10664,8488,28332,21526,8.333333333333334,14882
1169,10041,7656,31164,20149,8.666666666666666,14882
1170,8233,6401,35429,18947,9.0,14882
1171,7621,5953,37297,18139,9.333333333333334,14882
1172,6492,5092,40328,17098,9.666666666666666,14882
1173,6142,4685,41905,16278,10.0,14882
1174,5721,4457,43393,15439,10.333333333333334,14882
1175,5667,4095,44755,14493,10.666666666666666,14882
1176,5343,4029,45641,13997,11.0,14882
1177,5082,3862,46848,13218,11.333333333333336,14882
1178,4544,3478,48472,12516,11.666666666666664,14882
1179,4048,3089,49881,11992,12.0,14882
1180,3633,2836,51304,11237,12.333333333333336,14882
1181,3395,2539,52841,10235,12.666666666666664,14882
1182,3333,2680,53500,9497,13.0,14882
1183,3228,2325,54825,8632,13.333333333333336,14882
1184,3159,2346,55224,8281,13.666666666666664,14882
1185,3234,2324,56606,6846,14.333333333333336,14882
1186,3061,2470,57310,6169,14.666666666666664,14882
1187,3063,2327,57973,5647,15.0,14882
1188,2996,2316,58574,5124,15.666666666666664,14882
1189,2890,2260,59270,4590,17.333333333333332,14882
1190,2835,2151,60109,3915,20.0,14882
1191,2528,2023,60907,3552,22.66666666666667,14882
1192,2253,1688,61892,3177,23.66666666666667,14882
1193,1928,1508,62732,2842,25.66666666666667,14882
1194,1547,1283,63637,2543,27.66666666666667,14882
1195,1112,826,64834,2238,31.33333333333333,14882
1196,597,484,65896,2033,34.333333333333336,14882
1197,287,247,66713,1763,38.66666666666666,14882
1198,125,91,67569,1225,46.0,14882
1199,88,90,68270,562,53.0,14882
1200,812,638,562,66998,2.333333333333333,15502
1201,2396,1835,1465,63314,2.6666666666666665,15502
1202,5357,4100,3440,56113,3.0,15502
1203,9319,7009,6091,46591,3.333333333333333,15502
1204,12144,9121,8519,39226,3.6666666666666665,15502
1205,13868,10888,9892,34362,4.0,15502
1206,15129,11603,11097,31181,4.333333333333333,15502
1207,16238,12121,12069,28582,4.666666666666667,15502
1208,16595,12576,12494,27345,5.0,15502
1209,16775,12822,12478,26935,5.333333333333333,15502
1210,15898,12195,14335,26582,6.333333333333332,15502
1211,15757,11922,15748,25583,6.666666666666668,15502
1212,14820,11195,18365,24630,7.0,15502
1213,13658,10685,20605,24062,7.333333333333332,15502
1214,12777,9794,23466,22973,7.666666666666668,15502
1215,11944,9129,25711,22226,8.0,15502
1216,10903,8408,28412,21287,8.333333333333334,15502
1217,9899,7811,31009,20291,8.666666666666666,15502
1218,8333,6290,35540,18847,9.0,15502
1219,7733,5876,37374,18027,9.333333333333334,15502
1220,6472,5057,40363,17118,9.666666666666666,15502
1221,6154,4586,42004,16266,10.0,15502
1222,5798,4435,43415,15362,10.333333333333334,15502
1223,5598,4117,44733,14562,10.666666666666666,15502
1224,5327,4094,45576,14013,11.0,15502
1225,5061,3923,46787,13239,11.333333333333336,15502
1226,4528,3424,48526,12532,11.666666666666664,15502
1227,4097,3106,49864,11943,12.0,15502
1228,3663,2765,51375,11207,12.333333333333336,15502
1229,3467,2618,52762,10163,12.666666666666664,15502
1230,3576,2525,53655,9254,13.0,15502
1231,3141,2350,54810,8709,13.333333333333336,15502
1232,3183,2334,55236,8257,13.666666666666664,15502
1233,3243,2417,56513,6837,14.333333333333336,15502
1234,3111,2416,57364,6119,14.666666666666664,15502
1235,2959,2350,57950,5751,15.0,15502
1236,3065,2416,58474,5055,15.666666666666664,15502
1237,2871,2267,59263,4609,17.333333333333332,15502
1238,2888,2198,60062,3862,20.0,15502
1239,2613,1963,60967,3467,22.66666666666667,15502
1240,2372,1705,61875,3058,23.66666666666667,15502
1241,1952,1576,62664,2818,25.66666666666667,15502
1242,1573,1244,63676,2517,27.66666666666667,15502
1243,1044,948,64712,2306,31.33333333333333,15502
1244,613,540,65840,2017,34.333333333333336,15502
1245,303,252,66708,1747,38.66666666666666,15502
1246,141,85,67575,1209,46.0,15502
1247,80,99,68261,570,53.0,15502
1248,811,638,562,66999,2.333333333333333,16122
1249,2496,1824,1476,63214,2.6666666666666665,16122
1250,5407,4223,3317,56063,3.0,16122
1251,9267,7001,6099,46643,3.333333333333333,16122
1252,12288,9312,8328,39082,3.6666666666666665,16122
1253,14139,10757,10023,34091,4.0,16122
1254,15373,11557,11143,30937,4.333333333333333,16122
1255,16160,12502,11688,28660,4.666666666666667,16122
1256,16788,12648,12422,27152,5.0,16122
1257,16773,12734,12566,26937,5.333333333333333,16122
1258,16037,12328,14202,26443,6.333333333333332,16122
1259,15846,12096,15574,25494,6.666666666666668,16122
1260,14917,11163,18397,24533,7.0,16122
1261,13843,10591,20699,23877,7.333333333333332,16122
1262,12672,9746,23524,23068,7.666666666666668,16122
1263,11972,9084,25756,22198,8.0,16122
1264,11047,8366,28454,21143,8.333333333333334,16122
1265,10110,7766,31054,20080,8.666666666666666,16122
1266,8383,6481,35349,18797,9.0,16122
1267,7623,5987,37263,18137,9.333333333333334,16122
1268,6618,5039,40381,16972,9.666666666666666,16122
1269,6221,4583,42007,16199,10.0,16122
1270,5786,4335,43515,15374,10.333333333333334,16122
1271,5535,4186,44664,14625,10.666666666666666,16122
1272,5281,4108,45562,14059,11.0,16122
1273,5081,3997,46713,13219,11.333333333333336,16122
1274,4511,3371,48579,12549,11.666666666666664,16122
1275,4174,2998,49972,11866,12.0,16122
1276,3724,2748,51392,11146,12.333333333333336,16122
1277,3474,2466,52914,10156,12.666666666666664,16122
1278,3597,2598,53572,9243,13.0,16122
1279,3205,2454,54696,8655,13.333333333333336,16122
1280,3203,2362,55208,8237,13.666666666666664,16122
1281,3242,2309,56621,6838,14.333333333333336,16122
1282,3173,2483,57297,6057,14.666666666666664,16122
1283,3093,2271,58029,5617,15.0,16122
1284,3147,2471,58419,4973,15.666666666666664,16122
1285,2822,2276,59254,4658,17.333333333333332,16122
1286,2917,2202,60058,3833,20.0,16122
1287,2617,2030,60900,3463,22.66666666666667,16122
1288,2245,1738,61842,3185,23.66666666666667,16122
1289,1974,1513,62727,2796,25.66666666666667,16122
1290,1600,1279,63641,2490,27.66666666666667,16122
1291,1065,882,64778,2285,31.33333333333333,16122
1292,673,494,65886,1957,34.333333333333336,16122
1293,319,255,66705,1731,38.66666666666666,16122
1294,155,91,67569,1195,46.0,16122
1295,105,88,68272,545,53.0,16122
1296,784,620,580,67026,2.333333333333333,16742
1297,2514,1804,1496,63196,2.6666666666666665,16742
1298,5526,4077,3463,55944,3.0,16742
1299,9416,7037,6063,46494,3.333333333333333,16742
1300,12266,9254,8386,39104,3.6666666666666665,16742
1301,14074,10865,9915,34156,4.0,16742
1302,15424,11622,11078,30886,4.333333333333333,16742
1303,16277,12296,11894,28543,4.666666666666667,16742
1304,16978,12577,12493,26962,5.0,16742
1305,16856,12923,12367,26864,5.333333333333333,16742
1306,16431,12326,14204,26049,6.333333333333332,16742
1307,15821,12236,15434,25519,6.666666666666668,16742
1308,14917,11205,18355,24533,7.0,16742
1309,13927,10710,20580,23793,7.333333333333332,16742
1310,12821,9872,23398,22919,7.666666666666668,16742
1311,12133,9236,25604,22037,8.0,16742
1312,11158,8521,28299,21032,8.333333333333334,16742
1313,10188,7829,30991,20002,8.666666666666666,16742
1314,8400,6355,35475,18780,9.0,16742
1315,7853,5820,37430,17907,9.333333333333334,16742
1316,6681,5024,40396,16909,9.666666666666666,16742
1317,6345,4778,41812,16075,10.0,16742
1318,5854,4446,43404,15306,10.333333333333334,16742
1319,5506,4198,44652,14654,10.666666666666666,16742
1320,5331,4120,45550,14009,11.0,16742
1321,5142,3964,46746,13158,11.333333333333336,16742
1322,4494,3517,48433,12566,11.666666666666664,16742
1323,4162,3185,49785,11878,12.0,16742
1324,3677,2765,51375,11193,12.333333333333336,16742
1325,3461,2501,52879,10169,12.666666666666664,16742
1326,3530,2583,53597,9300,13.0,16742
1327,3300,2325,54835,8550,13.333333333333336,16742
1328,3237,2297,55273,8203,13.666666666666664,16742
1329,3235,2356,56574,6845,14.333333333333336,16742
1330,3088,2410,57370,6142,14.666666666666664,16742
1331,3042,2304,57996,5668,15.0,16742
1332,3107,2378,58512,5013,15.666666666666664,16742
1333,2944,2200,59330,4536,17.333333333333332,16742
1334,2955,2233,60027,3795,20.0,16742
1335,2608,1978,60952,3472,22.66666666666667,16742
1336,2312,1709,61871,3118,23.66666666666667,16742
1337,1976,1545,62695,2794,25.66666666666667,16742
1338,1596,1310,63610,2494,27.66666666666667,16742
1339,1117,838,64822,2233,31.33333333333333,16742
1340,635,478,65902,1995,34.333333333333336,16742
1341,307,257,66703,1743,38.66666666666666,16742
1342,164,90,67570,1186,46.0,16742
1343,70,81,68279,580,53.0,16742
1344,798,654,546,67012,2.333333333333333,17362
1345,2515,1817,1483,63195,2.6666666666666665,17362
1346,5410,4173,3367,56060,3.0,17362
1347,9442,7084,6016,46468,3.333333333333333,17362
1348,12398,9259,8381,38972,3.6666666666666665,17362
1349,14213,10739,10041,34017,4.0,17362
1350,15423,11562,11138,30887,4.333333333333333,17362
1351,16281,12372,11818,28539,4.666666666666667,17362
1352,17028,12763,12307,26912,5.0,17362
1353,16895,12784,12516,26815,5.333333333333333,17362
1354,16463,12327,14203,26017,6.333333333333332,17362
1355,15819,12104,15566,25521,6.666666666666668,17362
1356,14983,11277,18283,24467,7.0,17362
1357,14006,10609,20681,23714,7.333333333333332,17362
1358,12932,9880,23390,22808,7.666666666666668,17362
1359,12176,9260,25580,21994,8.0,17362
1360,11208,8323,28497,20982,8.333333333333334,17362
1361,10149,7744,31076,20041,8.666666666666666,17362
1362,8589,6369,35461,18591,9.0,17362
1363,7874,5734,37516,17886,9.333333333333334,17362
1364,6721,5067,40353,16869,9.666666666666666,17362
1365,6352,4803,41787,16068,10.0,17362
1366,5879,4332,43518,15281,10.333333333333334,17362
1367,5536,4166,44684,14624,10.666666666666666,17362
1368,5437,4009,45661,13903,11.0,17362
1369,5017,4138,46572,13283,11.333333333333336,17362
1370,4533,3423,48527,12527,11.666666666666664,17362
1371,4089,3100,49870,11951,12.0,17362
1372,3794,2749,51391,11076,12.333333333333336,17362
1373,3480,2519,52861,10150,12.666666666666664,17362
1374,3581,2565,53615,9249,13.0,17362
1375,3130,2478,54672,8730,13.333333333333336,17362
1376,3272,2517,55053,8168,13.666666666666664,17362
1377,3226,2439,56491,6854,14.333333333333336,17362
1378,3173,2382,57398,6057,14.666666666666664,17362
1379,3114,2234,58066,5596,15.0,17362
1380,3192,2435,58455,4928,15.666666666666664,17362
1381,2982,2343,59187,4498,17.333333333333332,17362
1382,2927,2259,60001,3823,20.0,17362
1383,2619,1935,60995,3461,22.66666666666667,17362
1384,2368,1692,61888,3062,23.66666666666667,17362
1385,2055,1539,62701,2715,25.66666666666667,17362
1386,1552,1290,63630,2538,27.66666666666667,17362
1387,1100,859,64801,2250,31.33333333333333,17362
1388,641,461,65919,1989,34.333333333333336,17362
1389,355,225,66735,1695,38.66666666666666,17362
1390,147,62,67598,1203,46.0,17362
1391,63,100,68260,587,53.0,17362
1392,812,630,570,66998,2.333333333333333,17982
1393,2422,1841,1459,63288,2.6666666666666665,17982
1394,5608,4219,3321,55862,3.0,17982
1395,9526,7063,6037,46384,3.333333333333333,17982
1396,12608,9192,8448,38762,3.6666666666666665,17982
1397,14247,10777,10003,33983,4.0,17982
1398,15534,11571,11129,30776,4.333333333333333,17982
1399,16535,12494,11696,28285,4.666666666666667,17982
1400,17122,12646,12424,26818,5.0,17982
1401,17260,12761,12539,26450,5.333333333333333,17982
1402,16651,12352,14178,25829,6.333333333333332,17982
1403,16121,12271,15399,25219,6.666666666666668,17982
1404,14946,11069,18491,24504,7.0,17982
1405,14216,10601,20689,23504,7.333333333333332,17982
1406,13063,9773,23497,22677,7.666666666666668,17982
1407,12107,9177,25663,22063,8.0,17982
1408,11359,8542,28278,20831,8.333333333333334,17982
1409,10170,7766,31054,20020,8.666666666666666,17982
1410,8555,6388,35442,18625,9.0,17982
1411,7817,5878,37372,17943,9.333333333333334,17982
1412,6706,5077,40343,16884,9.666666666666666,17982
1413,6354,4746,41844,16066,10.0,17982
1414,5818,4354,43496,15342,10.333333333333334,17982
1415,5632,4203,44637,14538,10.666666666666666,17982
1416,5536,4171,45499,13804,11.0,17982
1417,5193,4049,46661,13107,11.333333333333336,17982
1418,4628,3426,48524,12432,11.666666666666664,17982
1419,4167,3213,49757,11873,12.0,17982
1420,3811,2708,51432,11059,12.333333333333336,17982
1421,3503,2610,52770,10127,12.666666666666664,17982
1422,3653,2649,53521,9187,13.0,17982
1423,3252,2325,54835,8598,13.333333333333336,17982
1424,3286,2403,55167,8154,13.666666666666664,17982
1425,3259,2537,56393,6821,14.333333333333336,17982
1426,3194,2448,57332,6036,14.666666666666664,17982
1427,3087,2394,57906,5623,15.0,17982
1428,3100,2386,58504,5020,15.666666666666664,17982
1429,2992,2240,59290,4488,17.333333333333332,17982
1430,3018,2136,60124,3732,20.0,17982
1431,2657,1997,60933,3423,22.66666666666667,17982
1432,2342,1714,61866,3088,23.66666666666667,17982
1433,2004,1506,62734,2766,25.66666666666667,17982
1434,1627,1235,63695,2453,27.66666666666667,17982
1435,1149,845,64815,2201,31.33333333333333,17982
1436,603,506,65874,2027,34.333333333333336,17982
1437,321,254,66706,1729,38.66666666666666,17982
1438,119,91,67569,1231,46.0,17982
1439,68,92,68268,582,53.0,17982
1440,792,653,547,67018,2.333333333333333,18602
1441,2539,1848,1452,63171,2.6666666666666665,18602
1442,5607,4153,3387,55863,3.0,18602
1443,9714,7110,5990,46196,3.333333333333333,18602
1444,12576,9323,8317,38794,3.6666666666666665,18602
1445,14349,10816,9964,33881,4.0,18602
1446,15789,11766,10934,30521,4.333333333333333,18602
1447,16636,12390,11800,28184,4.666666666666667,18602
1448,17374,12922,12148,26566,5.0,18602
1449,17171,12880,12420,26539,5.333333333333333,18602
1450,16554,12410,14120,25926,6.333333333333332,18602
1451,16307,12017,15653,25033,6.666666666666668,18602
1452,15147,11240,18320,24303,7.0,18602
1453,14168,10599,20691,23552,7.333333333333332,18602
1454,13186,9749,23521,22554,7.666666666666668,18602
1455,12328,9366,25474,21842,8.0,18602
1456,11329,8463,28357,20861,8.333333333333334,18602
1457,10374,7662,31158,19816,8.666666666666666,18602
1458,8670,6408,35422,18510,9.0,18602
1459,7949,5834,37416,17811,9.333333333333334,18602
1460,6751,5018,40402,16839,9.666666666666666,18602
1461,6332,4704,41886,16088,10.0,18602
1462,5892,4465,43385,15268,10.333333333333334,18602
1463,5639,4325,44515,14531,10.666666666666666,18602
1464,5442,4105,45565,13898,11.0,18602
1465,5146,3939,46771,13154,11.333333333333336,18602
1466,4627,3485,48465,12433,11.666666666666664,18602
1467,4266,3113,49857,11774,12.0,18602
1468,3754,2793,51347,11116,12.333333333333336,18602
1469,3462,2572,52808,10168,12.666666666666664,18602
1470,3473,2687,53493,9357,13.0,18602
1471,3156,2424,54726,8704,13.333333333333336,18602
1472,3271,2373,55197,8169,13.666666666666664,18602
1473,3313,2331,56599,6767,14.333333333333336,18602
1474,3128,2438,57342,6102,14.666666666666664,18602
1475,3101,2417,57883,5609,15.0,18602
1476,3186,2365,58525,4934,15.666666666666664,18602
1477,2972,2210,59320,4508,17.333333333333332,18602
1478,2994,2197,60063,3756,20.0,18602
1479,2643,2069,60861,3437,22.66666666666667,18602
1480,2352,1720,61860,3078,23.66666666666667,18602
1481,2036,1512,62728,2734,25.66666666666667,18602
1482,1586,1211,63709,2504,27.66666666666667,18602
1483,1099,828,64832,2251,31.33333333333333,18602
1484,642,475,65905,1988,34.333333333333336,18602
1485,322,252,66708,1728,38.66666666666666,18602
1486,107,82,67578,1243,46.0,18602
1487,83,89,68271,567,53.0,18602
1488,773,611,589,67037,2.333333333333333,19222
1489,2554,1819,1481,63156,2.6666666666666665,19222
1490,5698,4154,3386,55772,3.0,19222
1491,9727,7124,5976,46183,3.333333333333333,19222
1492,12513,9465,8175,38857,3.6666666666666665,19222
1493,14641,10791,9989,33589,4.0,19222
1494,15766,11567,11133,30544,4.333333333333333,19222
1495,16530,12514,11676,28290,4.666666666666667,19222
1496,17415,12894,12176,26525,5.0,19222
1497,17409,12920,12370,26311,5.333333333333333,19222
1498,16592,12353,14177,25888,6.333333333333332,19222
1499,16443,12111,15559,24897,6.666666666666668,19222
1500,15274,11265,18295,24176,7.0,19222
1501,14245,10467,20823,23475,7.333333333333332,19222
1502,13195,9794,23466,22555,7.666666666666668,19222
1503,12282,9329,25511,21888,8.0,19222
1504,11374,8408,28412,20816,8.333333333333334,19222
1505,10412,7776,31044,19778,8.666666666666666,19222
1506,8508,6415,35415,18672,9.0,19222
1507,7998,5786,37464,17762,9.333333333333334,19222
1508,6719,5169,40251,16871,9.666666666666666,19222
1509,6396,4822,41768,16024,10.0,19222
1510,5947,4498,43352,15213,10.333333333333334,19222
1511,5641,4349,44501,14519,10.666666666666666,19222
1512,5569,4051,45619,13771,11.0,19222
1513,5276,4017,46683,13034,11.333333333333336,19222
1514,4727,3344,48606,12333,11.666666666666664,19222
1515,4133,3078,49892,11907,12.0,19222
1516,3724,2721,51419,11146,12.333333333333336,19222
1517,3515,2575,52805,10115,12.666666666666664,19222
1518,3577,2743,53437,9253,13.0,19222
1519,3261,2357,54803,8589,13.333333333333336,19222
1520,3308,2453,55117,8132,13.666666666666664,19222
1521,3373,2346,56584,6707,14.333333333333336,19222
1522,3195,2418,57362,6035,14.666666666666664,19222
1523,3160,2340,57960,5550,15.0,19222
1524,3160,2403,58487,4960,15.666666666666664,19222
1525,2995,2226,59304,4485,17.333333333333332,19222
1526,3027,2209,60051,3723,20.0,19222
1527,2726,1987,60943,3354,22.66666666666667,19222
1528,2407,1755,61825,3023,23.66666666666667,19222
1529,2079,1549,62691,2691,25.66666666666667,19222
1530,1727,1237,63683,2363,27.66666666666667,19222
1531,1093,840,64820,2257,31.33333333333333,19222
1532,623,489,65891,2007,34.333333333333336,19222
1533,320,233,66727,1730,38.66666666666666,19222
1534,127,94,67566,1223,46.0,19222
1535,80,78,68282,570,53.0,19222
1536,783,635,565,67027,2.333333333333333,19842
1537,2499,1822,1468,63221,2.6666666666666665,19842
1538,5722,4097,3443,55748,3.0,19842
1539,9668,7097,6003,46242,3.333333333333333,19842
1540,12737,9269,8371,38633,3.6666666666666665,19842
1541,14544,10860,9920,33686,4.0,19842
1542,15855,11668,11032,30455,4.333333333333333,19842
1543,16929,12427,11763,27891,4.666666666666667,19842
1544,17338,12921,12149,26602,5.0,19842
1545,17449,12833,12467,26261,5.333333333333333,19842
1546,16707,12409,14121,25773,6.333333333333332,19842
1547,16451,12262,15408,24889,6.666666666666668,19842
1548,15345,11445,18115,24105,7.0,19842
1549,14465,10605,20685,23255,7.333333333333332,19842
1550,13342,9815,23445,22408,7.666666666666668,19842
1551,12514,9382,25458,21656,8.0,19842
1552,11451,8484,28336,20739,8.333333333333334,19842
1553,10502,7574,31246,19688,8.666666666666666,19842
1554,8665,6418,35412,18515,9.0,19842
1555,7992,5849,37401,17768,9.333333333333334,19842
1556,6802,5033,40387,16788,9.666666666666666,19842
1557,6452,4729,41861,15968,10.0,19842
1558,5908,4393,43457,15252,10.333333333333334,19842
1559,5806,4216,44634,14354,10.666666666666666,19842
1560,5618,4170,45500,13722,11.0,19842
1561,5441,3935,46775,12859,11.333333333333336,19842
1562,4673,3452,48498,12387,11.666666666666664,19842
1563,4234,3109,49861,11806,12.0,19842
1564,3782,2876,51264,11088,12.333333333333336,19842
1565,3587,2565,52815,10043,12.666666666666664,19842
1566,3523,2625,53545,9317,13.0,19842
1567,3290,2447,54703,8570,13.333333333333336,19842
1568,3313,2360,55210,8127,13.666666666666664,19842
1569,3283,2366,56564,6797,14.333333333333336,19842
1570,3199,2462,57318,6031,14.666666666666664,19842
1571,3140,2275,58025,5570,15.0,19842
1572,3184,2393,58497,4936,15.666666666666664,19842
1573,3019,2307,59223,4461,17.333333333333332,19842
1574,3065,2143,60117,3685,20.0,19842
1575,2671,1997,60933,3409,22.66666666666667,19842
1576,2354,1752,61828,3076,23.66666666666667,19842
1577,2073,1489,62751,2697,25.66666666666667,19842
1578,1670,1289,63631,2420,27.66666666666667,19842
1579,1167,845,64815,2183,31.33333333333333,19842
1580,662,479,65901,1968,34.333333333333336,19842
1581,334,217,66743,1716,38.66666666666666,19842
1582,115,79,67581,1235,46.0,19842
1583,62,83,68277,588,53.0,19842
1584,835,624,576,66975,2.333333333333333,20462
1585,2429,1845,1455,63281,2.6666666666666665,20462
1586,5635,4191,3349,55835,3.0,20462
1587,9741,7170,5930,46169,3.333333333333333,20462
1588,12735,9474,8166,38635,3.6666666666666665,20462
1589,14803,10966,9814,33427,4.0,20462
1590,15913,11494,11206,30397,4.333333333333333,20462
1591,16969,12364,11826,27851,4.666666666666667,20462
1592,17663,12916,12154,26277,5.0,20462
1593,17633,12903,12397,26077,5.333333333333333,20462
1594,16890,12381,14149,25590,6.333333333333332,20462
1595,16632,12123,15547,24708,6.666666666666668,20462
1596,15383,11452,18108,24067,7.0,20462
1597,14459,10726,20564,23261,7.333333333333332,20462
1598,13664,9856,23414,22076,7.666666666666668,20462
1599,12636,9365,25475,21534,8.0,20462
1600,11471,8428,28392,20719,8.333333333333334,20462
1601,10570,7578,31242,19620,8.666666666666666,20462
1602,8902,6414,35416,18278,9.0,20462
1603,8144,5765,37485,17616,9.333333333333334,20462
1604,6902,5127,40293,16688,9.666666666666666,20462
1605,6483,4866,41724,15937,10.0,20462
1606,6010,4425,43425,15150,10.333333333333334,20462
1607,5747,4283,44567,14413,10.666666666666666,20462
1608,5650,4202,45468,13690,11.0,20462
1609,5446,3888,46822,12854,11.333333333333336,20462
1610,4744,3259,48691,12316,11.666666666666664,20462
1611,4338,3170,49800,11702,12.0,20462
1612,3872,2699,51441,10998,12.333333333333336,20462
1613,3467,2629,52751,10163,12.666666666666664,20462
1614,3643,2614,53566,9187,13.0,20462
1615,3321,2376,54784,8529,13.333333333333336,20462
1616,3395,2345,55225,8045,13.666666666666664,20462
1617,3341,2447,56483,6739,14.333333333333336,20462
1618,3301,2327,57453,5929,14.666666666666664,20462
1619,3135,2394,57906,5575,15.0,20462
1620,3213,2417,58473,4907,15.666666666666664,20462
1621,3072,2310,59220,4408,17.333333333333332,20462
1622,3031,2234,60026,3719,20.0,20462
1623,2681,2004,60926,3399,22.66666666666667,20462
1624,2393,1795,61785,3037,23.66666666666667,20462
1625,2138,1571,62669,2632,25.66666666666667,20462
1626,1652,1184,63736,2438,27.66666666666667,20462
1627,1146,867,64793,2204,31.33333333333333,20462
1628,649,470,65910,1981,34.333333333333336,20462
1629,297,230,66730,1753,38.66666666666666,20462
1630,113,102,67558,1237,46.0,20462
1631,81,79,68281,569,53.0,20462
1632,812,617,583,66998,2.333333333333333,21082
1633,2495,1855,1445,63215,2.6666666666666665,21082
1634,5722,4227,3313,55748,3.0,21082
1635,9920,7125,5975,45990,3.333333333333333,21082
1636,12629,9336,8304,38741,3.6666666666666665,21082
1637,15135,10771,10009,33095,4.0,21082
1638,15962,11796,10904,30348,4.333333333333333,21082
1639,17070,12405,11785,27750,4.666666666666667,21082
1640,17592,12899,12171,26348,5.0,21082
1641,17855,12853,12437,25865,5.333333333333333,21082
1642,17051,12492,14038,25429,6.333333333333332,21082
1643,16702,12183,15487,24638,6.666666666666668,21082
1644,15650,11449,18111,23800,7.0,21082
1645,14517,10643,20647,23203,7.333333333333332,21082
