class_weight,criterion,file,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,presort,random_state,results,splitter
,entropy,dataset,80.0,,20,1e-07,8,2,0.0,False,,./data/video-0443-classification.csv,best
,mse,dataset,80.0,,20,1e-07,8,2,0.0,False,,./data/video-0443-regression.csv,best
,entropy,dataset,80.0,,20,1e-07,10,2,0.0,False,,./data/video-0444-classification.csv,best
,mse,dataset,80.0,,20,1e-07,10,2,0.0,False,,./data/video-0444-regression.csv,best
,entropy,dataset,80.0,,30,1e-07,1,2,0.0,False,,./data/video-0445-classification.csv,best
,mse,dataset,80.0,,30,1e-07,1,2,0.0,False,,./data/video-0445-regression.csv,best
,entropy,dataset,80.0,,30,1e-07,2,2,0.0,False,,./data/video-0446-classification.csv,best
,mse,dataset,80.0,,30,1e-07,2,2,0.0,False,,./data/video-0446-regression.csv,best
,entropy,dataset,80.0,,30,1e-07,4,2,0.0,False,,./data/video-0447-classification.csv,best
,mse,dataset,80.0,,30,1e-07,4,2,0.0,False,,./data/video-0447-regression.csv,best
,entropy,dataset,80.0,,30,1e-07,6,2,0.0,False,,./data/video-0448-classification.csv,best
,mse,dataset,80.0,,30,1e-07,6,2,0.0,False,,./data/video-0448-regression.csv,best
,entropy,dataset,80.0,,30,1e-07,8,2,0.0,False,,./data/video-0449-classification.csv,best
,mse,dataset,80.0,,30,1e-07,8,2,0.0,False,,./data/video-0449-regression.csv,best
,entropy,dataset,80.0,,30,1e-07,10,2,0.0,False,,./data/video-0450-classification.csv,best
,mse,dataset,80.0,,30,1e-07,10,2,0.0,False,,./data/video-0450-regression.csv,best
,entropy,dataset,80.0,,40,1e-07,1,2,0.0,False,,./data/video-0451-classification.csv,best
,mse,dataset,80.0,,40,1e-07,1,2,0.0,False,,./data/video-0451-regression.csv,best
,entropy,dataset,80.0,,40,1e-07,2,2,0.0,False,,./data/video-0452-classification.csv,best
,mse,dataset,80.0,,40,1e-07,2,2,0.0,False,,./data/video-0452-regression.csv,best
,entropy,dataset,80.0,,40,1e-07,4,2,0.0,False,,./data/video-0453-classification.csv,best
,mse,dataset,80.0,,40,1e-07,4,2,0.0,False,,./data/video-0453-regression.csv,best
,entropy,dataset,80.0,,40,1e-07,6,2,0.0,False,,./data/video-0454-classification.csv,best
,mse,dataset,80.0,,40,1e-07,6,2,0.0,False,,./data/video-0454-regression.csv,best
,entropy,dataset,80.0,,40,1e-07,8,2,0.0,False,,./data/video-0455-classification.csv,best
,mse,dataset,80.0,,40,1e-07,8,2,0.0,False,,./data/video-0455-regression.csv,best
,entropy,dataset,80.0,,40,1e-07,10,2,0.0,False,,./data/video-0456-classification.csv,best
,mse,dataset,80.0,,40,1e-07,10,2,0.0,False,,./data/video-0456-regression.csv,best
,entropy,dataset,80.0,,50,1e-07,1,2,0.0,False,,./data/video-0457-classification.csv,best
,mse,dataset,80.0,,50,1e-07,1,2,0.0,False,,./data/video-0457-regression.csv,best
,entropy,dataset,80.0,,50,1e-07,2,2,0.0,False,,./data/video-0458-classification.csv,best
,mse,dataset,80.0,,50,1e-07,2,2,0.0,False,,./data/video-0458-regression.csv,best
,entropy,dataset,80.0,,50,1e-07,4,2,0.0,False,,./data/video-0459-classification.csv,best
,mse,dataset,80.0,,50,1e-07,4,2,0.0,False,,./data/video-0459-regression.csv,best
,entropy,dataset,80.0,,50,1e-07,6,2,0.0,False,,./data/video-0460-classification.csv,best
,mse,dataset,80.0,,50,1e-07,6,2,0.0,False,,./data/video-0460-regression.csv,best
,entropy,dataset,80.0,,50,1e-07,8,2,0.0,False,,./data/video-0461-classification.csv,best
,mse,dataset,80.0,,50,1e-07,8,2,0.0,False,,./data/video-0461-regression.csv,best
,entropy,dataset,80.0,,50,1e-07,10,2,0.0,False,,./data/video-0462-classification.csv,best
,mse,dataset,80.0,,50,1e-07,10,2,0.0,False,,./data/video-0462-regression.csv,best
,entropy,dataset,80.0,,60,1e-07,1,2,0.0,False,,./data/video-0463-classification.csv,best
,mse,dataset,80.0,,60,1e-07,1,2,0.0,False,,./data/video-0463-regression.csv,best
,entropy,dataset,80.0,,60,1e-07,2,2,0.0,False,,./data/video-0464-classification.csv,best
,mse,dataset,80.0,,60,1e-07,2,2,0.0,False,,./data/video-0464-regression.csv,best
,entropy,dataset,80.0,,60,1e-07,4,2,0.0,False,,./data/video-0465-classification.csv,best
,mse,dataset,80.0,,60,1e-07,4,2,0.0,False,,./data/video-0465-regression.csv,best
,entropy,dataset,80.0,,60,1e-07,6,2,0.0,False,,./data/video-0466-classification.csv,best
,mse,dataset,80.0,,60,1e-07,6,2,0.0,False,,./data/video-0466-regression.csv,best
,entropy,dataset,80.0,,60,1e-07,8,2,0.0,False,,./data/video-0467-classification.csv,best
,mse,dataset,80.0,,60,1e-07,8,2,0.0,False,,./data/video-0467-regression.csv,best
,entropy,dataset,80.0,,60,1e-07,10,2,0.0,False,,./data/video-0468-classification.csv,best
,mse,dataset,80.0,,60,1e-07,10,2,0.0,False,,./data/video-0468-regression.csv,best
,entropy,dataset,80.0,,70,1e-07,1,2,0.0,False,,./data/video-0469-classification.csv,best
,mse,dataset,80.0,,70,1e-07,1,2,0.0,False,,./data/video-0469-regression.csv,best
,entropy,dataset,80.0,,70,1e-07,2,2,0.0,False,,./data/video-0470-classification.csv,best
,mse,dataset,80.0,,70,1e-07,2,2,0.0,False,,./data/video-0470-regression.csv,best
,entropy,dataset,80.0,,70,1e-07,4,2,0.0,False,,./data/video-0471-classification.csv,best
,mse,dataset,80.0,,70,1e-07,4,2,0.0,False,,./data/video-0471-regression.csv,best
,entropy,dataset,80.0,,70,1e-07,6,2,0.0,False,,./data/video-0472-classification.csv,best
,mse,dataset,80.0,,70,1e-07,6,2,0.0,False,,./data/video-0472-regression.csv,best
,entropy,dataset,80.0,,70,1e-07,8,2,0.0,False,,./data/video-0473-classification.csv,best
,mse,dataset,80.0,,70,1e-07,8,2,0.0,False,,./data/video-0473-regression.csv,best
,entropy,dataset,80.0,,70,1e-07,10,2,0.0,False,,./data/video-0474-classification.csv,best
,mse,dataset,80.0,,70,1e-07,10,2,0.0,False,,./data/video-0474-regression.csv,best
,entropy,dataset,80.0,,80,1e-07,1,2,0.0,False,,./data/video-0475-classification.csv,best
,mse,dataset,80.0,,80,1e-07,1,2,0.0,False,,./data/video-0475-regression.csv,best
,entropy,dataset,80.0,,80,1e-07,2,2,0.0,False,,./data/video-0476-classification.csv,best
,mse,dataset,80.0,,80,1e-07,2,2,0.0,False,,./data/video-0476-regression.csv,best
,entropy,dataset,80.0,,80,1e-07,4,2,0.0,False,,./data/video-0477-classification.csv,best
,mse,dataset,80.0,,80,1e-07,4,2,0.0,False,,./data/video-0477-regression.csv,best
,entropy,dataset,80.0,,80,1e-07,6,2,0.0,False,,./data/video-0478-classification.csv,best
,mse,dataset,80.0,,80,1e-07,6,2,0.0,False,,./data/video-0478-regression.csv,best
,entropy,dataset,80.0,,80,1e-07,8,2,0.0,False,,./data/video-0479-classification.csv,best
,mse,dataset,80.0,,80,1e-07,8,2,0.0,False,,./data/video-0479-regression.csv,best
,entropy,dataset,80.0,,80,1e-07,10,2,0.0,False,,./data/video-0480-classification.csv,best
,mse,dataset,80.0,,80,1e-07,10,2,0.0,False,,./data/video-0480-regression.csv,best
,entropy,dataset,80.0,,90,1e-07,1,2,0.0,False,,./data/video-0481-classification.csv,best
,mse,dataset,80.0,,90,1e-07,1,2,0.0,False,,./data/video-0481-regression.csv,best
,entropy,dataset,80.0,,90,1e-07,2,2,0.0,False,,./data/video-0482-classification.csv,best
,mse,dataset,80.0,,90,1e-07,2,2,0.0,False,,./data/video-0482-regression.csv,best
,entropy,dataset,80.0,,90,1e-07,4,2,0.0,False,,./data/video-0483-classification.csv,best
,mse,dataset,80.0,,90,1e-07,4,2,0.0,False,,./data/video-0483-regression.csv,best
,entropy,dataset,80.0,,90,1e-07,6,2,0.0,False,,./data/video-0484-classification.csv,best
,mse,dataset,80.0,,90,1e-07,6,2,0.0,False,,./data/video-0484-regression.csv,best
,entropy,dataset,80.0,,90,1e-07,8,2,0.0,False,,./data/video-0485-classification.csv,best
,mse,dataset,80.0,,90,1e-07,8,2,0.0,False,,./data/video-0485-regression.csv,best
,entropy,dataset,80.0,,90,1e-07,10,2,0.0,False,,./data/video-0486-classification.csv,best
,mse,dataset,80.0,,90,1e-07,10,2,0.0,False,,./data/video-0486-regression.csv,best
,entropy,dataset,90.0,,10,1e-07,1,2,0.0,False,,./data/video-0487-classification.csv,best
,mse,dataset,90.0,,10,1e-07,1,2,0.0,False,,./data/video-0487-regression.csv,best
,entropy,dataset,90.0,,10,1e-07,2,2,0.0,False,,./data/video-0488-classification.csv,best
,mse,dataset,90.0,,10,1e-07,2,2,0.0,False,,./data/video-0488-regression.csv,best
,entropy,dataset,90.0,,10,1e-07,4,2,0.0,False,,./data/video-0489-classification.csv,best
,mse,dataset,90.0,,10,1e-07,4,2,0.0,False,,./data/video-0489-regression.csv,best
,entropy,dataset,90.0,,10,1e-07,6,2,0.0,False,,./data/video-0490-classification.csv,best
,mse,dataset,90.0,,10,1e-07,6,2,0.0,False,,./data/video-0490-regression.csv,best
,entropy,dataset,90.0,,10,1e-07,8,2,0.0,False,,./data/video-0491-classification.csv,best
,mse,dataset,90.0,,10,1e-07,8,2,0.0,False,,./data/video-0491-regression.csv,best
,entropy,dataset,90.0,,10,1e-07,10,2,0.0,False,,./data/video-0492-classification.csv,best
,mse,dataset,90.0,,10,1e-07,10,2,0.0,False,,./data/video-0492-regression.csv,best
,entropy,dataset,90.0,,20,1e-07,1,2,0.0,False,,./data/video-0493-classification.csv,best
,mse,dataset,90.0,,20,1e-07,1,2,0.0,False,,./data/video-0493-regression.csv,best
,entropy,dataset,90.0,,20,1e-07,2,2,0.0,False,,./data/video-0494-classification.csv,best
,mse,dataset,90.0,,20,1e-07,2,2,0.0,False,,./data/video-0494-regression.csv,best
,entropy,dataset,90.0,,20,1e-07,4,2,0.0,False,,./data/video-0495-classification.csv,best
,mse,dataset,90.0,,20,1e-07,4,2,0.0,False,,./data/video-0495-regression.csv,best
,entropy,dataset,90.0,,20,1e-07,6,2,0.0,False,,./data/video-0496-classification.csv,best
,mse,dataset,90.0,,20,1e-07,6,2,0.0,False,,./data/video-0496-regression.csv,best
,entropy,dataset,90.0,,20,1e-07,8,2,0.0,False,,./data/video-0497-classification.csv,best
,mse,dataset,90.0,,20,1e-07,8,2,0.0,False,,./data/video-0497-regression.csv,best
,entropy,dataset,90.0,,20,1e-07,10,2,0.0,False,,./data/video-0498-classification.csv,best
,mse,dataset,90.0,,20,1e-07,10,2,0.0,False,,./data/video-0498-regression.csv,best
,entropy,dataset,90.0,,30,1e-07,1,2,0.0,False,,./data/video-0499-classification.csv,best
,mse,dataset,90.0,,30,1e-07,1,2,0.0,False,,./data/video-0499-regression.csv,best
,entropy,dataset,90.0,,30,1e-07,2,2,0.0,False,,./data/video-0500-classification.csv,best
,mse,dataset,90.0,,30,1e-07,2,2,0.0,False,,./data/video-0500-regression.csv,best
,entropy,dataset,90.0,,30,1e-07,4,2,0.0,False,,./data/video-0501-classification.csv,best
,mse,dataset,90.0,,30,1e-07,4,2,0.0,False,,./data/video-0501-regression.csv,best
,entropy,dataset,90.0,,30,1e-07,6,2,0.0,False,,./data/video-0502-classification.csv,best
,mse,dataset,90.0,,30,1e-07,6,2,0.0,False,,./data/video-0502-regression.csv,best
,entropy,dataset,90.0,,30,1e-07,8,2,0.0,False,,./data/video-0503-classification.csv,best
,mse,dataset,90.0,,30,1e-07,8,2,0.0,False,,./data/video-0503-regression.csv,best
,entropy,dataset,90.0,,30,1e-07,10,2,0.0,False,,./data/video-0504-classification.csv,best
,mse,dataset,90.0,,30,1e-07,10,2,0.0,False,,./data/video-0504-regression.csv,best
,entropy,dataset,90.0,,40,1e-07,1,2,0.0,False,,./data/video-0505-classification.csv,best
,mse,dataset,90.0,,40,1e-07,1,2,0.0,False,,./data/video-0505-regression.csv,best
,entropy,dataset,90.0,,40,1e-07,2,2,0.0,False,,./data/video-0506-classification.csv,best
,mse,dataset,90.0,,40,1e-07,2,2,0.0,False,,./data/video-0506-regression.csv,best
,entropy,dataset,90.0,,40,1e-07,4,2,0.0,False,,./data/video-0507-classification.csv,best
,mse,dataset,90.0,,40,1e-07,4,2,0.0,False,,./data/video-0507-regression.csv,best
,entropy,dataset,90.0,,40,1e-07,6,2,0.0,False,,./data/video-0508-classification.csv,best
,mse,dataset,90.0,,40,1e-07,6,2,0.0,False,,./data/video-0508-regression.csv,best
,entropy,dataset,90.0,,40,1e-07,8,2,0.0,False,,./data/video-0509-classification.csv,best
,mse,dataset,90.0,,40,1e-07,8,2,0.0,False,,./data/video-0509-regression.csv,best
,entropy,dataset,90.0,,40,1e-07,10,2,0.0,False,,./data/video-0510-classification.csv,best
,mse,dataset,90.0,,40,1e-07,10,2,0.0,False,,./data/video-0510-regression.csv,best
,entropy,dataset,90.0,,50,1e-07,1,2,0.0,False,,./data/video-0511-classification.csv,best
,mse,dataset,90.0,,50,1e-07,1,2,0.0,False,,./data/video-0511-regression.csv,best
,entropy,dataset,90.0,,50,1e-07,2,2,0.0,False,,./data/video-0512-classification.csv,best
,mse,dataset,90.0,,50,1e-07,2,2,0.0,False,,./data/video-0512-regression.csv,best
,entropy,dataset,90.0,,50,1e-07,4,2,0.0,False,,./data/video-0513-classification.csv,best
,mse,dataset,90.0,,50,1e-07,4,2,0.0,False,,./data/video-0513-regression.csv,best
,entropy,dataset,90.0,,50,1e-07,6,2,0.0,False,,./data/video-0514-classification.csv,best
,mse,dataset,90.0,,50,1e-07,6,2,0.0,False,,./data/video-0514-regression.csv,best
,entropy,dataset,90.0,,50,1e-07,8,2,0.0,False,,./data/video-0515-classification.csv,best
,mse,dataset,90.0,,50,1e-07,8,2,0.0,False,,./data/video-0515-regression.csv,best
,entropy,dataset,90.0,,50,1e-07,10,2,0.0,False,,./data/video-0516-classification.csv,best
,mse,dataset,90.0,,50,1e-07,10,2,0.0,False,,./data/video-0516-regression.csv,best
,entropy,dataset,90.0,,60,1e-07,1,2,0.0,False,,./data/video-0517-classification.csv,best
,mse,dataset,90.0,,60,1e-07,1,2,0.0,False,,./data/video-0517-regression.csv,best
,entropy,dataset,90.0,,60,1e-07,2,2,0.0,False,,./data/video-0518-classification.csv,best
,mse,dataset,90.0,,60,1e-07,2,2,0.0,False,,./data/video-0518-regression.csv,best
,entropy,dataset,90.0,,60,1e-07,4,2,0.0,False,,./data/video-0519-classification.csv,best
,mse,dataset,90.0,,60,1e-07,4,2,0.0,False,,./data/video-0519-regression.csv,best
,entropy,dataset,90.0,,60,1e-07,6,2,0.0,False,,./data/video-0520-classification.csv,best
,mse,dataset,90.0,,60,1e-07,6,2,0.0,False,,./data/video-0520-regression.csv,best
,entropy,dataset,90.0,,60,1e-07,8,2,0.0,False,,./data/video-0521-classification.csv,best
,mse,dataset,90.0,,60,1e-07,8,2,0.0,False,,./data/video-0521-regression.csv,best
,entropy,dataset,90.0,,60,1e-07,10,2,0.0,False,,./data/video-0522-classification.csv,best
,mse,dataset,90.0,,60,1e-07,10,2,0.0,False,,./data/video-0522-regression.csv,best
,entropy,dataset,90.0,,70,1e-07,1,2,0.0,False,,./data/video-0523-classification.csv,best
,mse,dataset,90.0,,70,1e-07,1,2,0.0,False,,./data/video-0523-regression.csv,best
,entropy,dataset,90.0,,70,1e-07,2,2,0.0,False,,./data/video-0524-classification.csv,best
,mse,dataset,90.0,,70,1e-07,2,2,0.0,False,,./data/video-0524-regression.csv,best
,entropy,dataset,90.0,,70,1e-07,4,2,0.0,False,,./data/video-0525-classification.csv,best
,mse,dataset,90.0,,70,1e-07,4,2,0.0,False,,./data/video-0525-regression.csv,best
,entropy,dataset,90.0,,70,1e-07,6,2,0.0,False,,./data/video-0526-classification.csv,best
,mse,dataset,90.0,,70,1e-07,6,2,0.0,False,,./data/video-0526-regression.csv,best
,entropy,dataset,90.0,,70,1e-07,8,2,0.0,False,,./data/video-0527-classification.csv,best
,mse,dataset,90.0,,70,1e-07,8,2,0.0,False,,./data/video-0527-regression.csv,best
,entropy,dataset,90.0,,70,1e-07,10,2,0.0,False,,./data/video-0528-classification.csv,best
,mse,dataset,90.0,,70,1e-07,10,2,0.0,False,,./data/video-0528-regression.csv,best
,entropy,dataset,90.0,,80,1e-07,1,2,0.0,False,,./data/video-0529-classification.csv,best
,mse,dataset,90.0,,80,1e-07,1,2,0.0,False,,./data/video-0529-regression.csv,best
,entropy,dataset,90.0,,80,1e-07,2,2,0.0,False,,./data/video-0530-classification.csv,best
,mse,dataset,90.0,,80,1e-07,2,2,0.0,False,,./data/video-0530-regression.csv,best
,entropy,dataset,90.0,,80,1e-07,4,2,0.0,False,,./data/video-0531-classification.csv,best
,mse,dataset,90.0,,80,1e-07,4,2,0.0,False,,./data/video-0531-regression.csv,best
,entropy,dataset,90.0,,80,1e-07,6,2,0.0,False,,./data/video-0532-classification.csv,best
,mse,dataset,90.0,,80,1e-07,6,2,0.0,False,,./data/video-0532-regression.csv,best
,entropy,dataset,90.0,,80,1e-07,8,2,0.0,False,,./data/video-0533-classification.csv,best
,mse,dataset,90.0,,80,1e-07,8,2,0.0,False,,./data/video-0533-regression.csv,best
,entropy,dataset,90.0,,80,1e-07,10,2,0.0,False,,./data/video-0534-classification.csv,best
,mse,dataset,90.0,,80,1e-07,10,2,0.0,False,,./data/video-0534-regression.csv,best
,entropy,dataset,90.0,,90,1e-07,1,2,0.0,False,,./data/video-0535-classification.csv,best
,mse,dataset,90.0,,90,1e-07,1,2,0.0,False,,./data/video-0535-regression.csv,best
,entropy,dataset,90.0,,90,1e-07,2,2,0.0,False,,./data/video-0536-classification.csv,best
,mse,dataset,90.0,,90,1e-07,2,2,0.0,False,,./data/video-0536-regression.csv,best
,entropy,dataset,90.0,,90,1e-07,4,2,0.0,False,,./data/video-0537-classification.csv,best
,mse,dataset,90.0,,90,1e-07,4,2,0.0,False,,./data/video-0537-regression.csv,best
,entropy,dataset,90.0,,90,1e-07,6,2,0.0,False,,./data/video-0538-classification.csv,best
,mse,dataset,90.0,,90,1e-07,6,2,0.0,False,,./data/video-0538-regression.csv,best
,entropy,dataset,90.0,,90,1e-07,8,2,0.0,False,,./data/video-0539-classification.csv,best
,mse,dataset,90.0,,90,1e-07,8,2,0.0,False,,./data/video-0539-regression.csv,best
,entropy,dataset,90.0,,90,1e-07,10,2,0.0,False,,./data/video-0540-classification.csv,best
,mse,dataset,90.0,,90,1e-07,10,2,0.0,False,,./data/video-0540-regression.csv,best
